trace_id,dataset,task_id,harness,agent_scaffold,model,success,reward,resolved,total_steps,tool_action_steps,duration,input_tokens,output_tokens
build-cython-ext__uzRAuzp,terminalbench,build-cython-ext,codex,codex,gpt-5-mini@openai,True,1.0,True,57,0,359.9309997558594,1620710.0,11341.0
build-cython-ext__xnRZaZD,terminalbench,build-cython-ext,codex,codex,gpt-5-mini@openai,False,0.0,False,37,0,284.0450134277344,640939.0,5711.0
build-cython-ext__MfHMVEF,terminalbench,build-cython-ext,codex,codex,gpt-5-nano@openai,False,0.0,False,66,0,392.2640075683594,2314259.0,22869.0
build-cython-ext__djvzQMb,terminalbench,build-cython-ext,codex,codex,gpt-5-nano@openai,False,0.0,False,55,0,310.68499755859375,1305266.0,14754.0
build-cython-ext__kDxuWXT,terminalbench,build-cython-ext,codex,codex,gpt-5-nano@openai,False,0.0,False,55,0,249.53599548339844,1182672.0,10578.0
build-cython-ext__rS37vBC,terminalbench,build-cython-ext,codex,codex,gpt-5-nano@openai,False,0.0,False,40,0,209.07699584960938,737769.0,10419.0
build-cython-ext__3bEJAze,terminalbench,build-cython-ext,codex,codex,gpt-5@openai,True,1.0,True,52,0,285.0669860839844,1540418.0,8330.0
build-cython-ext__cyfNnen,terminalbench,build-cython-ext,codex,codex,gpt-5@openai,True,1.0,True,54,0,362.8529968261719,1502137.0,10357.0
build-cython-ext__eLRBkug,terminalbench,build-cython-ext,codex,codex,gpt-5@openai,True,1.0,True,59,0,302.3590087890625,1832014.0,8115.0
build-cython-ext__uF6Jupf,terminalbench,build-cython-ext,codex,codex,gpt-5@openai,True,1.0,True,54,0,378.36700439453125,1719704.0,11311.0
build-cython-ext__6fvQEQz,terminalbench,build-cython-ext,deepagent-harbor,deepagent-harbor,gpt-5.2-codex@openai,True,1.0,True,88,84,584.0960083007812,,
build-cython-ext__7YRSG6b,terminalbench,build-cython-ext,deepagent-harbor,deepagent-harbor,gpt-5.2-codex@openai,True,1.0,True,78,74,508.2349853515625,,
build-cython-ext__JSfwCsQ,terminalbench,build-cython-ext,deepagent-harbor,deepagent-harbor,gpt-5.2-codex@openai,True,1.0,True,77,73,571.68798828125,,
build-cython-ext__QnUMLKo,terminalbench,build-cython-ext,deepagent-harbor,deepagent-harbor,gpt-5.2-codex@openai,True,1.0,True,92,86,768.8560180664062,,
build-cython-ext__cFunBfo,terminalbench,build-cython-ext,deepagent-harbor,deepagent-harbor,gpt-5.2-codex@openai,True,1.0,True,86,81,556.4359741210938,,
build-cython-ext__8fqEqmK,terminalbench,build-cython-ext,gemini-cli,gemini-cli,gemini-2.5-flash@gemini,False,0.0,False,44,40,249.14999389648438,2261788.0,7987.0
build-cython-ext__BWepQ7f,terminalbench,build-cython-ext,gemini-cli,gemini-cli,gemini-2.5-flash@gemini,False,0.0,False,5,1,86.71600341796875,26728.0,992.0
build-cython-ext__EFE3bX6,terminalbench,build-cython-ext,gemini-cli,gemini-cli,gemini-2.5-flash@gemini,False,0.0,False,119,91,948.2219848632812,9842570.0,30902.0
build-cython-ext__qDXfDUt,terminalbench,build-cython-ext,gemini-cli,gemini-cli,gemini-2.5-flash@gemini,False,0.0,False,30,23,204.85000610351562,974978.0,4832.0
build-cython-ext__AGHHEHC,terminalbench,build-cython-ext,gemini-cli,gemini-cli,gemini-2.5-pro@gemini,False,0.0,False,43,36,654.2109985351562,1947612.0,68985.0
build-cython-ext__J7gaDEV,terminalbench,build-cython-ext,gemini-cli,gemini-cli,gemini-2.5-pro@gemini,False,0.0,False,44,39,283.2449951171875,1049821.0,7242.0
build-cython-ext__m69rk8T,terminalbench,build-cython-ext,gemini-cli,gemini-cli,gemini-2.5-pro@gemini,False,0.0,False,43,37,615.68798828125,1500802.0,69219.0
build-cython-ext__sYTZDXS,terminalbench,build-cython-ext,gemini-cli,gemini-cli,gemini-2.5-pro@gemini,False,0.0,False,43,40,836.8720092773438,1363427.0,70005.0
build-cython-ext__SWCC72H,terminalbench,build-cython-ext,judy,judy,claude-opus-4.6@anthropic,True,1.0,True,79,6,669.5889892578125,,
build-cython-ext__j3K94v3,terminalbench,build-cython-ext,judy,judy,claude-opus-4.6@anthropic,True,1.0,True,65,7,586.7260131835938,,
build-cython-ext__9mf9Pq8,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,False,0.0,False,54,49,186.7449951171875,1041674.0,6497.0
build-cython-ext__Y6YT4nd,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,False,0.0,False,53,47,195.48500061035156,819723.0,7216.0
build-cython-ext__gYVvLnM,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,False,0.0,False,53,46,229.48500061035156,1055058.0,7973.0
build-cython-ext__kZG4PNi,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,False,0.0,False,66,61,238.49200439453125,1435738.0,8290.0
build-cython-ext__sjLdzR6,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,False,0.0,False,55,48,284.7959899902344,1102140.0,9447.0
build-cython-ext__8y8nujL,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-opus-4-1-20250805@anthropic,False,0.0,False,41,33,342.5010070800781,512958.0,7650.0
build-cython-ext__G7zd6jV,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-opus-4-1-20250805@anthropic,False,0.0,False,31,24,290.5469970703125,318190.0,5496.0
build-cython-ext__K4fTZPh,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-opus-4-1-20250805@anthropic,False,0.0,False,33,27,350.1619873046875,356911.0,4622.0
build-cython-ext__WHWUkh3,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-opus-4-1-20250805@anthropic,False,0.0,False,37,33,310.2149963378906,423156.0,4556.0
build-cython-ext__gonrPYk,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-opus-4-1-20250805@anthropic,False,0.0,False,35,30,246.87100219726562,422913.0,5069.0
build-cython-ext__8TXyZEv,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,40,33,268.8630065917969,462925.0,8058.0
build-cython-ext__APTc4Ei,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,53,46,309.5260009765625,753850.0,8438.0
build-cython-ext__CKPi2Ci,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,62,55,411.67999267578125,1165554.0,11250.0
build-cython-ext__mBcZLec,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,33,27,230.1909942626953,322938.0,5919.0
build-cython-ext__vT93ZT2,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,43,35,301.2040100097656,756792.0,8936.0
build-cython-ext__W7JgerM,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-flash@gemini,False,0.0,False,34,32,149.98399353027344,510937.0,6474.0
build-cython-ext__mNuhzD4,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-flash@gemini,False,0.0,False,30,27,380.2879943847656,1394822.0,59584.0
build-cython-ext__vj4e2Zd,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-flash@gemini,False,0.0,False,45,42,279.3009948730469,1206999.0,9638.0
build-cython-ext__xjGa6ZU,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-flash@gemini,False,0.0,False,48,46,207.2429962158203,931284.0,9153.0
build-cython-ext__ysUCT65,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-flash@gemini,False,0.0,False,35,33,187.052001953125,552223.0,7062.0
build-cython-ext__5HRJmH6,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-pro@gemini,False,0.0,False,30,28,157.72500610351562,297850.0,5130.0
build-cython-ext__KtfNeNv,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-pro@gemini,False,0.0,False,39,37,292.0260009765625,567983.0,13948.0
build-cython-ext__NJuTXt2,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-pro@gemini,False,0.0,False,31,29,187.76499938964844,289542.0,5001.0
build-cython-ext__TBk9TRU,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-pro@gemini,False,0.0,False,38,36,194.23500061035156,316041.0,5322.0
build-cython-ext__wEuEg5J,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gemini-2.5-pro@gemini,False,0.0,False,32,30,209.99200439453125,466000.0,8568.0
build-cython-ext__46WmYSK,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,True,1.0,True,56,54,662.343994140625,1142373.0,20072.0
build-cython-ext__7XwdakT,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,False,0.0,False,53,49,699.85400390625,809387.0,24983.0
build-cython-ext__8zL9v9L,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,False,0.0,False,53,51,708.2730102539062,862606.0,21387.0
build-cython-ext__9zcuiNh,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,True,1.0,True,47,45,691.22900390625,747102.0,19568.0
build-cython-ext__UbdaWsK,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,False,0.0,False,58,55,691.3729858398438,890135.0,22230.0
build-cython-ext__56dthSP,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,25,4,916.4210205078125,378188.0,47837.0
build-cython-ext__E49vsmL,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,24,6,664.2650146484375,322372.0,35866.0
build-cython-ext__J379qPk,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,24,2,922.5479736328125,353661.0,50761.0
build-cython-ext__tvhtnHH,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,9,3,325.6990051269531,44020.0,13816.0
build-cython-ext__vjzjXex,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,27,5,917.291015625,396005.0,45250.0
build-cython-ext__AUG9iVE,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,15,11,376.4540100097656,122841.0,30961.0
build-cython-ext__TnwHgS8,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,15,11,378.7820129394531,95846.0,40574.0
build-cython-ext__pdByGok,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,16,13,199.947998046875,91854.0,23816.0
build-cython-ext__tXLA6e8,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,17,12,307.4469909667969,103862.0,35045.0
build-cython-ext__yBfv37u,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,6,2,182.6060028076172,17656.0,14018.0
build-cython-ext__JUaEXrr,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,17,8,736.4099731445312,154160.0,31176.0
build-cython-ext__VSndKCe,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,18,12,807.1279907226562,276302.0,30414.0
build-cython-ext__jxuAnVX,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,16,9,918.125,464062.0,36100.0
build-cython-ext__pq7Jysx,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,17,4,920.6959838867188,197122.0,40426.0
build-cython-ext__tF3pYXu,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,14,9,417.7860107421875,93124.0,22119.0
build-cython-ext__3sRgCnf,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,42,40,378.72900390625,662806.0,5445.0
build-cython-ext__FhWJRpm,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,44,42,527.6859741210938,811055.0,5834.0
build-cython-ext__Nohssnc,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,29,28,919.7130126953125,216104.0,4375.0
build-cython-ext__PYnQ2QF,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,23,21,930.8060302734375,154834.0,5688.0
build-cython-ext__QFcGv7B,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,True,1.0,True,52,49,397.17498779296875,740203.0,5583.0
build-cython-ext__59mLDx5,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,51,49,242.51800537109375,921491.0,3237.0
build-cython-ext__97w2RaP,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,64,62,246.45399475097656,1315163.0,4199.0
build-cython-ext__XM3USrg,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,True,1.0,True,41,39,148.16000366210938,770266.0,3422.0
build-cython-ext__o5NEotU,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,36,33,158.89100646972656,430059.0,2260.0
build-cython-ext__oqG3pQP,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,66,64,226.98699951171875,1432342.0,4497.0
4576c36d-90fe-476f-b85f-5235079b1331,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,5,4,329.83099365234375,3802.0,965.0
474403f2-9fd5-4f78-9427-8cac4914f76e,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,19,18,398.13800048828125,98117.0,2442.0
b49d62be-8093-4acc-bd0e-d477aa3ce6c2,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,22,19,177.92999267578125,141844.0,3247.0
dd4e4fed-c15b-493d-b03b-9a9d1f5595e1,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,28,27,433.43798828125,235863.0,4959.0
1ed336f0-4237-4502-bf70-a41d6fbb1dea,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,16,14,186.83900451660156,102775.0,2848.0
4a08a88f-e1fd-4c27-ab96-f73307b6ea48,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,4,1,58.474998474121094,4782.0,2904.0
1e9963d6-db69-4b4e-bc1d-5cd948f435c7,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,6,2,166.17599487304688,31112.0,13482.0
4fec01e0-39ab-44f9-bafc-0588701918b9,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,6,1,36.981998443603516,12046.0,2846.0
4232ca12-f0d1-456a-84f8-b6116d845964,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,4,1,33.05400085449219,3514.0,1357.0
5d4f4d1f-d0f9-4319-820b-8c0d210fb842,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,5,2,108.80000305175781,14779.0,6333.0
build-cython-ext__AnUh2fZ,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,5,4,329.83099365234375,3802.0,965.0
build-cython-ext__BTdqCfp,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,19,18,398.13800048828125,98117.0,2442.0
build-cython-ext__YH2FhfZ,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,22,19,177.92999267578125,141844.0,3247.0
build-cython-ext__pfpqaSH,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,28,27,433.43798828125,235863.0,4959.0
build-cython-ext__qWSjHz8,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,16,14,186.83900451660156,102775.0,2848.0
build-cython-ext__5FpXvWA,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,4,1,58.474998474121094,4782.0,2904.0
build-cython-ext__6GKpmbd,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,6,2,166.17599487304688,31112.0,13482.0
build-cython-ext__WH4gMok,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,6,1,36.981998443603516,12046.0,2846.0
build-cython-ext__jdNq9yc,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,4,1,33.05400085449219,3514.0,1357.0
build-cython-ext__syjnHUo,terminalbench,build-cython-ext,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,5,2,108.80000305175781,14779.0,6333.0
b4912e6f-1c6e-41cb-923c-1b9e8a901519,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,219,210,569.8809814453125,4061985.0,12318.0
8869f25a-e305-48f8-b872-5a4572d37251,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,197,190,526.72900390625,4544765.0,9457.0
281c0350-8d68-43d1-b2ad-46cdbeb6aa4a,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,223,216,571.1329956054688,5556473.0,11338.0
dd86a91b-5ae9-41f9-b14b-7087550c0050,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,179,172,719.0399780273438,4237482.0,8632.0
a0cef18e-f76b-4f67-9268-2199e8b88974,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,189,180,656.7529907226562,3849115.0,8525.0
build-cython-ext__4YifVHG,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,219,210,569.8809814453125,4061985.0,12318.0
build-cython-ext__8ooxQay,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,197,190,526.72900390625,4544765.0,9457.0
build-cython-ext__BwaKHqF,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,223,214,571.1329956054688,5556473.0,11338.0
build-cython-ext__qt6Xwx9,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,179,172,719.0399780273438,4237482.0,8632.0
build-cython-ext__sgH7PTG,terminalbench,build-cython-ext,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,189,180,656.7529907226562,3849115.0,8525.0
build-cython-ext__38vEpPi,terminalbench,build-cython-ext,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,916,148,1729.6219482421875,10793865.0,15467.0
build-cython-ext__DVZJCLE,terminalbench,build-cython-ext,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,280,100,900.2509765625,1915832.0,7446.0
build-cython-ext__GBe8NHi,terminalbench,build-cython-ext,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,1205,0,1076.291015625,7054962.0,27453.0
build-cython-ext__u7dyNMX,terminalbench,build-cython-ext,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,713,158,1451.073974609375,6906981.0,16695.0
build-cython-ext__vK6VTbr,terminalbench,build-cython-ext,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,104,54,974.9169921875,944041.0,67509.0
build-cython-ext__3rzJkU5,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-1-20250805@anthropic,False,0.0,False,119,106,733.344970703125,1339488.0,11322.0
build-cython-ext__Wi37kHe,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-1-20250805@anthropic,False,0.0,False,121,110,564.9199829101562,1308821.0,10995.0
build-cython-ext__hNDxsvT,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-1-20250805@anthropic,False,0.0,False,127,116,491.8869934082031,1362678.0,11073.0
build-cython-ext__tb3rzfG,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-1-20250805@anthropic,False,0.0,False,125,116,706.8460083007812,1569524.0,11870.0
build-cython-ext__ubPsbJ4,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-1-20250805@anthropic,False,0.0,False,127,108,578.72998046875,1539745.0,12305.0
build-cython-ext__FKt3Tmo,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,116,110,702.3720092773438,,
build-cython-ext__LUNb3HK,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,103,97,625.6929931640625,,
build-cython-ext__YJTegQb,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,112,106,702.3270263671875,,
build-cython-ext__jeGS7k2,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,102,92,570.5,,
build-cython-ext__uDprFiN,terminalbench,build-cython-ext,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,101,92,615.2080078125,,
build-cython-ext__VZGht84,terminalbench,build-cython-ext,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,151,132,712.5050048828125,2264239.0,22159.0
build-cython-ext__ZVB7J4x,terminalbench,build-cython-ext,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,201,184,955.0540161132812,3822016.0,27783.0
build-cython-ext__jTyNhD3,terminalbench,build-cython-ext,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,205,192,912.3590087890625,3232968.0,23363.0
build-cython-ext__pWqLdrv,terminalbench,build-cython-ext,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,197,170,699.5460205078125,3893830.0,20650.0
build-cython-ext__s4Eur3p,terminalbench,build-cython-ext,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,165,140,672.93701171875,2598516.0,21278.0
build-cython-ext__MSZ6Uj6,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,207,198,1056.446044921875,5577211.0,44345.0
build-cython-ext__VJx4yvN,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,203,148,1023.0809936523438,5746952.0,24642.0
build-cython-ext__achkj7u,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,252,198,1153.4949951171875,5871466.0,29275.0
build-cython-ext__qsARyoC,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,75,60,231.77999877929688,715970.0,9558.0
build-cython-ext__zM8xSp7,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,187,132,742.9959716796875,4985116.0,21479.0
build-cython-ext__94gigL5,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,208,188,617.7429809570312,4127385.0,13887.0
build-cython-ext__Nu44seL,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,134,108,418.99700927734375,2975954.0,8656.0
build-cython-ext__cwFdG4c,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,282,226,1225.72900390625,8899265.0,30583.0
build-cython-ext__vSpmUnx,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,238,220,716.6380004882812,11521416.0,19492.0
build-cython-ext__z8DCiWw,terminalbench,build-cython-ext,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,108,98,492.20001220703125,1414422.0,6069.0
build-cython-ext__5VmHWaU,terminalbench,build-cython-ext,openhands,openhands,gpt-5-mini@openai,False,0.0,False,125,118,688.9530029296875,2344910.0,22574.0
build-cython-ext__H5ZuKCr,terminalbench,build-cython-ext,openhands,openhands,gpt-5-mini@openai,False,0.0,False,143,138,1005.3359985351562,1624470.0,39238.0
build-cython-ext__jAK6m52,terminalbench,build-cython-ext,openhands,openhands,gpt-5-mini@openai,False,0.0,False,139,132,1156.9990234375,2025691.0,40593.0
build-cython-ext__tRMuk5D,terminalbench,build-cython-ext,openhands,openhands,gpt-5-mini@openai,False,0.0,False,149,142,1006.2080078125,2601754.0,42635.0
build-cython-ext__wa337Bg,terminalbench,build-cython-ext,openhands,openhands,gpt-5-mini@openai,False,0.0,False,139,130,1029.3570556640625,1857236.0,37394.0
build-cython-ext__5tfhvmR,terminalbench,build-cython-ext,openhands,openhands,gpt-5-nano@openai,False,0.0,False,209,198,1030.9449462890625,3457446.0,101536.0
build-cython-ext__EbLQx9R,terminalbench,build-cython-ext,openhands,openhands,gpt-5-nano@openai,False,0.0,False,128,122,1010.447021484375,1659596.0,72526.0
build-cython-ext__KBP3Min,terminalbench,build-cython-ext,openhands,openhands,gpt-5-nano@openai,False,0.0,False,198,193,1118.6280517578125,3944067.0,107945.0
build-cython-ext__ndchfSP,terminalbench,build-cython-ext,openhands,openhands,gpt-5-nano@openai,False,0.0,False,104,99,986.6699829101562,964570.0,63901.0
build-cython-ext__vVdfrax,terminalbench,build-cython-ext,openhands,openhands,gpt-5-nano@openai,False,0.0,False,52,47,1075.2430419921875,342380.0,29582.0
build-cython-ext__8XQps8Z,terminalbench,build-cython-ext,openhands,openhands,gpt-5@openai,False,0.0,False,103,96,1034.4610595703125,1355245.0,40450.0
build-cython-ext__eEccBFx,terminalbench,build-cython-ext,openhands,openhands,gpt-5@openai,False,0.0,False,129,124,997.666015625,2781362.0,44089.0
build-cython-ext__gZzqJiR,terminalbench,build-cython-ext,openhands,openhands,gpt-5@openai,False,0.0,False,101,96,1211.0269775390625,1214556.0,37685.0
build-cython-ext__wms6ZaV,terminalbench,build-cython-ext,openhands,openhands,gpt-5@openai,False,0.0,False,135,130,1007.7520141601562,1858286.0,63579.0
